"SBICARD","693.90","698.35","686.30","715.55","695.00","-","-20.55","-2.87","13,43,483","93.12","1,027.25","686.30","-12.93","-17.90"
"OLAELEC","24.25","24.46","23.33","24.86","23.55","-","-1.31","-5.27","3,84,42,639","91.92","71.25","22.25","-14.39","-56.27"
"PIDILITIND","1,374.00","1,374.00","1,303.90","1,384.40","1,323.80","-","-60.60","-4.38","6,89,898","91.29","1,574.95","1,303.90","-9.63","-3.08"
"SYRMA","765.00","774.95","754.00","784.45","757.00","-","-27.45","-3.50","11,74,159","89.92","909.90","370.00","-10.00","61.55"
"KRN","872.00","902.45","861.15","885.00","880.00","-","-5.00","-0.56","10,12,971","89.72","1,031.80","589.80","11.60","-1.79"
"ICICIPRULI","583.30","585.45","560.60","588.70","565.80","-","-22.90","-3.89","15,77,922","89.66","706.80","525.80","-12.77","0.50"
"COCHINSHIP","1,394.90","1,404.90","1,355.70","1,411.90","1,366.50","-","-45.40","-3.22","6,32,056","87.36","2,545.00","1,224.55","-10.23","-6.19"
"TORNTPHARM","4,250.00","4,257.40","4,199.00","4,289.30","4,218.50","-","-70.80","-1.65","2,03,313","85.90","4,482.90","3,049.20","-0.19","32.19"
"PVRINOX","1,010.00","1,040.00","991.00","1,019.20","999.00","-","-20.20","-1.98","8,39,992","84.97","1,249.70","830.00","-2.40","2.17"
"LUPIN","2,278.00","2,295.00","2,241.60","2,302.40","2,262.00","-","-40.40","-1.75","3,72,325","84.32","2,377.60","1,795.20","1.49","9.76"
"IREDA","116.00","117.77","114.72","117.97","117.45","-","-0.52","-0.44","70,33,332","81.90","186.58","112.07","-6.58","-22.66"
"NAVINFLUOR","6,250.00","6,371.00","6,192.50","6,337.50","6,325.00","-","-12.50","-0.20","1,30,005","81.75","6,965.00","3,670.60","-0.99","55.31"
"BLUESTARCO","1,800.00","1,800.00","1,727.20","1,819.60","1,734.00","-","-85.60","-4.70","4,64,044","81.20","2,269.80","1,521.00","-11.94","-21.54"
"WEBELSOLAR","60.40","64.80","59.71","62.21","62.75","-","0.54","0.87","1,28,43,567","80.41","158.99","50.40","-3.19","-31.46"
"MRF","1,32,795.00","1,32,795.00","1,30,380.00","1,33,890.00","1,30,790.00","-","-3,100.00","-2.32","6,110","80.23","1,63,600.00","1,05,500.00","-10.17","18.98"
"CHOLAHLDNG","1,457.00","1,499.70","1,408.00","1,495.50","1,421.10","-","-74.40","-4.97","5,53,386","79.51","2,231.60","1,357.35","-16.86","-13.28"
"INOXWIND","80.00","80.76","77.60","81.99","78.60","-","-3.39","-4.13","1,00,29,435","79.01","199.01","77.18","-18.68","-52.93"
"RBLBANK","296.25","297.25","290.45","301.35","293.00","-","-8.35","-2.77","26,68,997","78.40","340.40","155.41","-11.89","75.21"
"JUBLFOOD","469.80","469.80","451.90","477.95","455.10","-","-22.85","-4.78","17,10,479","78.33","727.95","448.35","-13.27","-28.60"
"ASTRAL","1,653.40","1,653.40","1,625.50","1,668.40","1,635.00","-","-33.40","-2.00","4,78,035","78.32","1,768.70","1,239.50","0.86","29.66"
"DELHIVERY","418.80","418.80","410.65","422.55","414.05","-","-8.50","-2.01","18,90,729","78.28","490.00","238.50","-3.24","58.66"
"TATACONSUM","1,055.10","1,067.90","1,039.40","1,075.10","1,047.50","-","-27.60","-2.57","7,47,138","78.22","1,220.90","938.15","-9.74","10.28"
"GRINFRA","951.20","973.10","870.50","925.05","880.00","-","-45.05","-4.87","8,42,961","78.15","1,444.40","870.50","-10.45","-14.24"
"ZENTEC","1,432.00","1,464.00","1,407.50","1,447.30","1,422.00","-","-25.30","-1.75","5,39,896","77.55","2,268.00","1,223.00","7.15","12.12"
"PRAJIND","302.10","315.80","300.40","306.40","315.00","-","8.60","2.81","24,91,639","76.84","588.45","273.00","-0.76","-44.11"
"MGL","993.70","1,032.00","988.80","1,000.40","1,001.00","-","0.60","0.06","7,60,286","76.78","1,586.90","988.00","-10.55","-24.88"
"BHARTIHEXA","1,584.30","1,618.60","1,555.40","1,593.60","1,579.40","-","-14.20","-0.89","4,67,816","74.89","2,052.90","1,260.00","-6.01","19.43"
"GMDCLTD","548.00","557.65","531.65","559.25","536.30","-","-22.95","-4.10","13,74,289","74.70","651.00","247.48","-4.39","103.47"
"BIOCON","378.95","379.90","366.25","382.60","369.00","-","-13.60","-3.55","20,08,502","74.41","424.95","299.00","-3.57","7.93"
"DIVISLAB","6,100.00","6,117.00","5,955.00","6,140.00","5,998.00","-","-142.00","-2.31","1,22,495","73.84","7,071.50","4,955.00","-4.76","3.09"
"APARINDS","9,400.00","9,730.00","9,372.00","9,609.00","9,631.00","-","22.00","0.23","76,956","73.78","11,648.00","4,308.05","-4.30","65.98"
"OFSS","6,501.00","6,539.50","6,340.00","6,594.50","6,386.00","-","-208.50","-3.16","1,13,659","72.92","9,950.00","6,234.50","-4.00","-16.79"
"ADANIENSOL","1,014.50","1,025.90","999.10","1,036.70","1,007.00","-","-29.70","-2.86","7,19,181","72.84","1,067.70","744.90","-0.02","23.73"
"LLOYDSME","1,228.10","1,228.10","1,177.20","1,247.00","1,201.00","-","-46.00","-3.69","6,05,940","72.30","1,612.00","1,015.00","6.53","-3.88"
"TIINDIA","2,500.10","2,555.50","2,476.40","2,559.70","2,543.00","-","-16.70","-0.65","2,85,857","72.17","3,419.90","2,164.90","2.20","-11.07"
"BAJAJHLDNG","9,781.00","9,781.00","9,630.00","9,859.00","9,710.00","-","-149.00","-1.51","74,131","72.00","14,763.00","9,345.00","-13.21","-18.20"
"ABCAPITAL","322.90","322.90","310.75","328.45","313.95","-","-14.50","-4.41","22,53,224","71.20","369.30","161.83","-8.81","83.82"
"SUNTV","590.00","618.00","585.50","598.35","597.95","-","-0.40","-0.07","11,82,829","71.16","691.40","480.20","3.34","-2.34"
"ACUTAAS","2,177.40","2,294.80","2,177.40","2,257.80","2,250.00","-","-7.80","-0.35","3,14,848","71.02","2,553.65","1,040.50","7.02","-4.64"
"LICI","774.00","777.90","762.50","785.85","766.00","-","-19.85","-2.53","9,21,961","70.98","980.00","742.80","-11.37","-1.38"
"SAGILITY","38.50","38.71","37.25","39.46","37.58","-","-1.88","-4.76","1,87,08,869","70.72","57.89","37.11","-17.41","-12.81"
"ITCHOTELS","156.00","156.65","152.05","158.39","153.00","-","-5.39","-3.40","45,88,622","70.69","261.62","146.25","-13.65","-16.93"
"ANANTRAJ","458.00","462.00","446.05","470.80","451.00","-","-19.80","-4.21","15,51,358","70.41","743.65","376.15","-17.36","-13.88"
"PRESTIGE","1,290.60","1,305.00","1,262.10","1,321.40","1,274.50","-","-46.90","-3.55","5,45,663","69.60","1,814.00","1,048.05","-14.58","6.14"
"TATATECH","542.50","542.50","521.00","548.60","524.00","-","-24.60","-4.48","12,99,226","68.77","797.00","520.00","-12.88","-21.94"
"UNOMINDA","1,053.00","1,057.00","1,032.50","1,073.40","1,043.80","-","-29.60","-2.76","6,55,607","68.62","1,382.00","767.60","-12.32","3.09"
"KARURVYSYA","281.70","282.20","270.45","284.70","273.00","-","-11.70","-4.11","24,49,845","67.55","343.45","163.04","-14.55","62.87"
"CONCOR","454.00","454.95","438.40","458.85","442.50","-","-16.35","-3.56","15,17,788","67.49","652.04","438.40","-12.51","-19.16"
"ESCORTS","3,060.00","3,060.00","2,868.00","3,090.80","2,902.00","-","-188.80","-6.11","2,25,930","66.45","4,180.00","2,776.40","-16.14","-9.00"
"NATCOPHARM","950.00","969.10","932.10","957.90","945.00","-","-12.90","-1.35","6,93,120","66.06","1,059.00","726.80","6.38","14.49"
"CYIENTDLM","310.25","315.70","295.80","313.70","299.90","-","-13.80","-4.40","21,49,687","66.04","540.00","282.60","-13.92","-27.37"
"HAVELLS","1,323.80","1,335.80","1,290.00","1,343.90","1,300.90","-","-43.00","-3.20","5,06,987","65.95","1,673.80","1,250.10","-6.82","-16.50"
"PNBHOUSING","798.05","798.60","782.00","807.65","790.00","-","-17.65","-2.19","8,26,493","65.21","1,141.90","729.60","-6.42","-5.26"
"J&KBANK","120.81","123.22","117.50","123.51","119.50","-","-4.01","-3.25","53,99,441","65.00","128.48","87.30","15.72","28.41"
"GESHIP","1,425.60","1,453.50","1,415.00","1,441.00","1,453.00","-","12.00","0.83","4,51,060","64.90","1,509.00","802.25","12.38","56.20"
"MSUMI","38.50","38.66","37.15","38.79","37.39","-","-1.40","-3.61","1,72,16,606","64.82","53.59","31.33","-12.78","6.19"
"COLPAL","1,930.10","1,935.20","1,882.60","1,941.60","1,892.00","-","-49.60","-2.55","3,40,333","64.80","2,747.40","1,882.60","-12.70","-21.62"
"GSPL","256.00","275.60","251.75","258.30","259.00","-","0.70","0.27","24,41,001","63.94","360.60","251.75","-13.75","-6.55"
"INDHOTEL","629.35","629.35","611.55","636.95","615.70","-","-21.25","-3.34","10,29,632","63.79","858.00","595.00","-8.39","-24.04"
"RPOWER","22.48","22.48","21.70","22.74","21.87","-","-0.87","-3.83","2,86,99,681","63.31","76.49","21.13","-18.21","-42.02"
"JBCHEPHARM","2,100.00","2,104.30","2,068.60","2,118.00","2,085.00","-","-33.00","-1.56","3,02,505","63.25","2,177.00","1,385.75","4.65","30.37"
"CAMS","648.20","649.00","635.10","658.15","642.45","-","-15.70","-2.39","9,81,137","63.12","875.00","623.25","-10.93","-15.82"
"JINDALSTEL","1,161.20","1,162.70","1,130.70","1,179.20","1,148.00","-","-31.20","-2.65","5,42,455","62.13","1,272.10","770.00","-5.21","24.11"
"KSB","805.60","837.05","793.00","811.30","794.00","-","-17.30","-2.13","7,52,441","61.38","912.00","647.80","11.27","10.24"
"TORNTPOWER","1,445.00","1,463.00","1,433.10","1,454.30","1,447.80","-","-6.50","-0.45","4,11,853","59.72","1,640.00","1,188.00","-3.00","0.51"
"360ONE","1,059.10","1,065.00","1,036.00","1,069.80","1,041.10","-","-28.70","-2.68","5,63,719","59.04","1,273.80","790.50","-5.74","12.70"
"IEX","120.50","121.79","117.69","123.06","119.00","-","-4.06","-3.30","48,67,877","58.08","215.40","117.19","-3.93","-29.15"
"SOUTHBANK","36.75","36.98","35.80","37.17","36.15","-","-1.02","-2.74","1,59,33,063","58.06","46.84","22.30","-9.72","50.63"
"NCC","145.50","145.50","141.12","146.79","143.39","-","-3.40","-2.32","40,52,130","57.96","242.15","135.00","-4.63","-27.11"
"KFINTECH","928.05","928.05","906.90","943.80","915.00","-","-28.80","-3.05","6,17,145","56.42","1,388.50","828.80","-9.93","-6.16"
"PAGEIND","31,555.00","31,555.00","31,050.00","31,720.00","31,495.00","-","-225.00","-0.71","17,805","55.66","50,590.00","29,805.00","-3.37","-23.65"
"IIFL","479.20","481.70","462.05","488.85","466.20","-","-22.65","-4.63","11,58,332","54.97","675.00","306.00","-6.36","41.04"
"UJJIVANSFB","53.92","54.82","52.23","55.61","52.68","-","-2.93","-5.27","1,02,10,769","54.61","68.00","32.88","-15.33","47.94"
"MPHASIS","2,101.00","2,111.00","2,037.60","2,123.80","2,060.90","-","-62.90","-2.96","2,60,439","53.65","3,037.20","2,030.50","-13.29","-9.84"
"ENRIN","2,770.00","2,812.10","2,750.00","2,840.60","2,759.40","-","-81.20","-2.86","1,92,926","53.61","3,625.00","2,115.00","0.06","-"
"CASTROLIND","186.50","188.06","186.10","187.21","186.50","-","-0.71","-0.38","28,47,636","53.27","232.43","180.66","-0.61","-14.75"
"TARIL","280.50","284.85","272.50","288.85","277.00","-","-11.85","-4.10","19,01,060","53.07","594.00","224.05","-8.95","-37.77"
"CUB","247.40","247.40","239.10","251.20","243.50","-","-7.70","-3.07","21,73,475","52.94","324.10","142.91","-14.43","56.40"
"HBLENGINE","660.00","675.85","656.20","680.50","660.50","-","-20.00","-2.94","7,83,411","52.24","1,122.00","408.55","-9.15","36.92"
"PHOENIXLTD","1,586.00","1,603.90","1,562.00","1,627.30","1,567.00","-","-60.30","-3.71","3,27,943","52.05","1,993.00","1,402.50","-10.07","0.73"
"IRCTC","535.00","535.00","524.20","540.25","527.70","-","-12.55","-2.32","9,78,842","51.86","820.25","518.25","-16.12","-26.47"
"REDINGTON","228.45","228.45","218.25","231.25","221.20","-","-10.05","-4.35","23,27,537","51.72","334.80","176.94","-13.22","-2.42"
"DALBHARAT","1,910.40","1,910.50","1,821.00","1,916.00","1,839.50","-","-76.50","-3.99","2,74,365","50.79","2,496.30","1,658.20","-11.84","6.56"
"NYKAA","239.00","240.75","235.70","243.65","238.75","-","-4.90","-2.01","20,92,196","50.01","285.60","163.51","-10.73","44.84"
"IFCI","54.90","55.45","54.00","56.09","54.01","-","-2.08","-3.71","89,54,389","49.11","74.50","36.20","-12.06","23.17"
"ABREL","1,203.00","1,217.00","1,161.30","1,217.40","1,181.00","-","-36.40","-2.99","4,09,767","48.83","2,537.90","1,080.10","-12.19","-38.55"
"ASAHIINDIA","859.50","874.35","832.50","864.40","837.50","-","-26.90","-3.11","5,66,173","48.28","1,074.00","578.65","-10.31","37.04"
"SONACOMS","505.00","507.00","493.55","511.80","499.70","-","-12.10","-2.36","9,65,035","48.23","559.50","380.00","-5.37","-1.62"
"PARADEEP","113.60","114.78","111.80","116.15","114.20","-","-1.95","-1.68","42,32,821","47.91","234.39","89.73","-3.94","26.10"
"HUDCO","176.00","176.50","170.52","178.86","172.20","-","-6.66","-3.72","27,67,574","47.91","253.73","167.44","-11.63","-14.36"
"ZEEL","75.89","75.95","73.51","76.88","74.00","-","-2.88","-3.75","63,87,905","47.88","151.70","73.51","-20.17","-26.21"
"JINDALSAW","191.85","197.64","188.20","198.05","189.95","-","-8.10","-4.09","24,88,014","47.76","286.40","153.00","6.78","-28.75"
"CSBBANK","372.00","397.75","372.00","390.30","377.00","-","-13.30","-3.41","12,33,053","47.72","574.40","275.05","-5.18","26.85"
"GODFRYPHLP","2,028.00","2,028.00","1,989.20","2,040.60","2,000.00","-","-40.60","-1.99","2,36,597","47.44","3,947.00","1,877.30","-20.75","-1.45"
"MTARTECH","3,477.20","3,567.70","3,470.00","3,577.20","3,513.00","-","-64.20","-1.79","1,34,454","47.26","3,920.00","1,155.60","-3.70","171.21"
"SHREECEM","23,410.00","23,645.00","23,125.00","23,925.00","23,355.00","-","-570.00","-2.38","20,065","46.81","32,490.00","22,855.00","-10.91","-18.13"
"SCI","236.00","237.75","228.45","240.25","231.00","-","-9.25","-3.85","19,93,455","46.52","280.50","146.58","-11.60","46.49"
"PATANJALI","483.50","485.80","472.05","490.15","473.05","-","-17.10","-3.49","9,59,311","45.78","670.33","472.05","-11.24","-18.81"
"LTM","4,279.90","4,279.90","4,181.00","4,298.80","4,200.00","-","-98.80","-2.30","1,07,184","45.34","6,429.50","3,802.00","-15.31","-3.79"
"JYOTICNC","745.00","770.35","741.00","764.10","745.20","-","-18.90","-2.47","5,98,695","45.16","1,330.00","686.75","-11.42","-30.80"
"LUMAXTECH","1,591.50","1,614.90","1,561.10","1,649.20","1,570.50","-","-78.70","-4.77","2,82,496","45.06","1,823.90","449.00","-5.68","190.64"
"MOTILALOFS","689.10","689.10","669.20","698.30","673.40","-","-24.90","-3.57","6,63,747","45.02","1,097.10","513.00","-12.31","7.39"
"LTTS","3,320.00","3,388.30","3,300.00","3,367.00","3,302.00","-","-65.00","-1.93","1,32,506","44.33","4,751.95","3,010.00","-4.19","-28.95"
"GODREJCP","1,030.00","1,040.00","1,019.50","1,053.80","1,025.30","-","-28.50","-2.70","4,29,295","44.03","1,309.00","1,019.50","-13.74","-4.56"
"AWL","175.00","178.75","174.31","177.27","176.50","-","-0.77","-0.43","24,71,187","43.62","291.20","171.19","-11.65","-30.81"
"PPLPHARMA","140.96","141.18","135.14","143.12","136.20","-","-6.92","-4.84","31,30,633","43.10","240.95","134.60","-16.47","-37.67"
"KPIGREEN","378.50","392.95","373.00","385.25","374.90","-","-10.35","-2.69","11,07,458","42.38","563.00","335.65","-5.05","-6.17"
"SUPREMEIND","3,935.00","3,960.10","3,832.10","4,010.80","3,835.80","-","-175.00","-4.36","1,08,587","42.15","4,739.00","3,095.00","-0.97","11.84"
"TDPOWERSYS","819.00","839.60","803.35","836.50","839.60","-","3.10","0.37","5,07,915","42.07","933.00","318.70","-5.03","127.47"
"CHOICEIN","639.55","639.55","611.10","645.05","613.35","-","-31.70","-4.91","6,78,073","41.93","860.50","476.50","-23.12","22.00"
"FIVESTAR","369.00","370.85","354.00","376.80","358.00","-","-18.80","-4.99","11,45,373","41.42","850.00","343.25","-19.25","-48.09"
"EXIDEIND","305.00","305.00","300.00","308.75","302.70","-","-6.05","-1.96","13,64,902","41.28","431.00","290.95","-9.15","-13.55"
"CROMPTON","248.95","248.95","241.10","250.15","243.00","-","-7.15","-2.86","16,85,619","41.06","367.50","217.40","-8.61","-32.58"
"IPCALAB","1,517.60","1,586.00","1,509.10","1,543.60","1,540.00","-","-3.60","-0.23","2,63,738","41.04","1,624.00","1,168.20","5.20","13.29"
"NH","1,655.00","1,687.70","1,638.00","1,690.00","1,648.00","-","-42.00","-2.49","2,47,209","40.85","2,370.20","1,451.05","-10.32","0.19"
"WOCKPHARMA","1,199.00","1,209.00","1,177.10","1,215.60","1,181.00","-","-34.60","-2.85","3,41,228","40.71","1,868.80","1,154.40","-15.18","-16.95"
"CARTRADE","1,683.00","1,684.90","1,636.90","1,698.00","1,641.50","-","-56.50","-3.33","2,44,229","40.49","3,290.50","1,362.50","-17.26","-3.86"
"HCC","15.20","15.72","15.07","15.65","15.17","-","-0.48","-3.07","2,62,94,192","40.47","31.42","14.60","-19.57","-28.24"
"ACC","1,390.00","1,396.50","1,349.10","1,405.20","1,355.70","-","-49.50","-3.52","2,94,292","40.11","2,119.90","1,349.10","-16.19","-28.65"
"COROMANDEL","2,019.10","2,019.10","1,965.00","2,024.80","1,967.00","-","-57.80","-2.85","2,01,142","40.00","2,718.90","1,855.05","-14.89","-0.59"
"JWL","265.00","268.50","260.75","271.00","262.50","-","-8.50","-3.14","15,01,646","39.72","457.00","246.20","-9.40","-16.72"
"APTUS","217.68","217.68","209.00","219.18","209.75","-","-9.43","-4.30","18,60,655","39.62","364.00","209.00","-14.27","-30.35"
"JKTYRE","423.00","428.00","410.50","436.75","416.00","-","-20.75","-4.75","9,32,068","39.04","611.90","244.00","-25.41","47.41"
"BALRAMCHIN","470.00","487.45","470.00","475.95","486.10","-","10.15","2.13","8,09,032","39.03","627.80","393.55","6.39","-9.96"
"APOLLOTYRE","415.00","424.75","412.75","419.75","422.00","-","2.25","0.54","9,29,173","38.78","540.50","375.00","-8.73","-0.72"
"RAIN","112.00","113.75","107.20","114.99","108.30","-","-6.69","-5.82","35,23,674","38.73","176.00","99.90","-26.38","-20.58"
"NAM-INDIA","865.00","867.10","852.00","884.80","855.00","-","-29.80","-3.37","4,49,302","38.59","1,009.00","498.05","-9.12","51.66"
"EDELWEISS","109.90","109.90","104.70","110.55","105.61","-","-4.94","-4.47","35,96,342","38.38","130.70","73.50","-13.53","17.79"
"BAJAJHFL","81.90","82.49","81.35","83.09","81.88","-","-1.21","-1.46","46,65,099","38.19","136.96","79.83","-7.16","-32.66"
"BOSCHLTD","30,520.00","30,600.00","29,945.00","31,005.00","30,300.00","-","-705.00","-2.27","12,551","37.95","41,945.00","25,921.60","-13.47","9.95"
"HOMEFIRST","970.00","984.40","955.30","983.70","960.00","-","-23.70","-2.41","3,84,584","37.46","1,519.00","878.40","-17.00","-3.13"
"TITAGARH","639.00","642.35","618.90","649.15","624.00","-","-25.15","-3.87","5,91,264","37.29","974.35","610.00","-16.83","-17.09"
"AVANTIFEED","1,220.00","1,227.00","1,166.40","1,230.40","1,177.00","-","-53.40","-4.34","3,12,779","37.16","1,489.00","601.55","-12.60","30.18"
"THOMASCOOK","93.50","100.00","93.00","97.08","99.05","-","1.97","2.03","37,20,258","36.51","188.29","86.35","-9.50","-26.13"
"LEMONTREE","106.00","108.38","105.13","107.58","106.75","-","-0.83","-0.77","33,47,325","35.69","180.68","99.61","-11.38","-21.51"
"CENTRALBK","34.79","34.79","33.52","35.18","33.74","-","-1.44","-4.09","1,04,21,888","35.55","47.30","32.75","-11.40","-22.72"
"ZAGGLE","215.00","217.33","205.50","220.10","208.50","-","-11.60","-5.27","16,67,060","35.33","469.80","205.50","-13.68","-40.66"
"NEWGEN","452.00","452.75","438.25","459.75","442.70","-","-17.05","-3.71","7,92,654","35.19","1,377.15","434.50","-28.93","-51.80"
"ENGINERSIN","189.30","192.74","186.82","194.57","188.35","-","-6.22","-3.20","18,48,145","35.12","255.45","148.81","-13.41","14.50"
"ANANDRATHI","3,040.00","3,059.00","2,993.60","3,063.90","2,996.00","-","-67.90","-2.22","1,15,357","34.98","3,321.40","1,600.00","-0.88","75.35"
"GRAPHITE","618.20","618.65","597.00","623.80","602.70","-","-21.10","-3.38","5,73,367","34.89","747.00","411.00","-11.76","30.72"
"AADHARHFC","472.30","472.30","452.00","478.40","469.95","-","-8.45","-1.77","7,41,934","34.28","547.80","399.35","-1.27","6.04"
"RELIGARE","223.00","228.50","221.14","227.11","222.09","-","-5.02","-2.21","15,07,582","34.05","295.00","196.51","0.52","-7.54"
"BEML","1,540.00","1,570.00","1,492.20","1,560.20","1,509.90","-","-50.30","-3.22","2,21,793","33.98","2,437.40","1,225.65","-12.26","10.12"
"UNIMECH","765.00","832.00","762.50","771.00","778.00","-","7.00","0.91","4,22,867","33.97","1,397.00","762.50","-13.70","-17.18"
"SAILIFE","1,002.00","1,020.50","995.00","1,013.85","1,009.60","-","-4.25","-0.42","3,36,294","33.90","1,084.00","636.10","7.78","42.81"
"WABAG","1,213.00","1,239.00","1,194.00","1,230.00","1,202.00","-","-28.00","-2.28","2,77,192","33.63","1,680.00","1,033.00","-5.75","-13.79"
"PARAS","632.05","649.40","626.75","654.05","631.50","-","-22.55","-3.45","5,25,822","33.56","972.50","410.65","0.20","32.41"
"HEXT","427.15","432.90","420.00","436.75","422.30","-","-14.45","-3.31","7,90,994","33.48","900.00","400.20","-21.70","-42.63"
"IRCON","125.65","127.06","124.00","129.75","124.14","-","-5.61","-4.32","26,36,010","33.07","225.52","123.71","-16.90","-20.13"
"CRISIL","4,006.00","4,030.00","3,950.00","4,033.50","4,005.00","-","-28.50","-0.71","81,995","32.75","6,139.00","3,950.00","-11.44","-8.61"
"BSOFT","360.25","369.35","357.00","364.40","363.65","-","-0.75","-0.21","8,98,336","32.68","474.00","331.00","-5.78","-7.96"
"HYUNDAI","1,960.00","1,969.60","1,948.00","1,990.40","1,952.20","-","-38.20","-1.92","1,66,852","32.66","2,890.00","1,541.70","-10.49","20.86"
"ONESOURCE","1,457.00","1,486.00","1,432.90","1,471.60","1,444.00","-","-27.60","-1.88","2,23,895","32.58","2,248.00","1,057.00","8.97","-9.59"
"TIMETECHNO","162.00","162.90","156.34","165.91","157.50","-","-8.41","-5.07","20,41,196","32.54","249.15","153.30","-18.25","-17.14"
"IGL","155.99","158.41","153.00","157.33","154.41","-","-2.92","-1.86","20,85,896","32.47","229.00","152.20","-8.06","-20.11"
"ZYDUSLIFE","891.00","894.80","874.00","899.60","878.95","-","-20.65","-2.30","3,66,164","32.29","1,059.05","795.00","-2.60","-3.40"
"ASTERDM","652.00","654.45","634.00","662.00","636.00","-","-26.00","-3.93","5,01,294","32.12","732.20","421.10","-0.13","47.68"
"IGIL","328.00","345.75","323.55","339.15","334.10","-","-5.05","-1.49","9,65,698","32.04","442.00","287.00","0.77","1.92"
"PCBL","252.00","253.30","244.10","256.30","245.60","-","-10.70","-4.17","12,83,774","31.68","444.15","244.10","-19.91","-37.06"
"ALKEM","5,309.00","5,336.00","5,222.50","5,351.50","5,257.00","-","-94.50","-1.77","60,008","31.52","5,933.50","4,611.85","-2.23","8.35"
"SAFARI","1,512.30","1,640.20","1,503.60","1,534.30","1,583.00","-","48.70","3.17","1,96,977","31.50","2,507.10","1,433.60","-14.23","-22.53"
"SJVN","70.00","70.66","68.50","70.44","68.89","-","-1.55","-2.20","45,23,592","31.48","107.50","67.85","-8.32","-24.88"
"HAPPSTMNDS","378.00","385.50","370.05","383.95","371.00","-","-12.95","-3.37","8,28,860","31.12","674.85","330.20","-4.10","-42.16"
"SHAKTIPUMP","496.50","503.15","491.00","511.25","495.00","-","-16.25","-3.18","6,09,003","30.34","1,049.00","460.00","-11.73","-50.62"
"TATACOMM","1,489.30","1,489.30","1,437.00","1,496.70","1,443.00","-","-53.70","-3.59","2,07,893","30.19","2,004.00","1,377.30","-12.89","-7.57"
"JSL","724.00","724.80","704.00","734.75","708.00","-","-26.75","-3.64","4,23,342","30.17","884.00","496.60","-5.09","8.03"
"SCHAEFFLER","3,996.00","4,034.80","3,910.50","4,053.80","3,966.00","-","-87.80","-2.17","75,429","30.00","4,467.70","2,823.00","3.33","14.31"
"LINDEINDIA","7,090.00","7,216.00","6,980.00","7,221.50","7,095.00","-","-126.50","-1.75","41,870","29.70","7,870.00","5,242.40","4.50","11.21"
"TRIDENT","24.00","24.00","23.31","24.44","23.88","-","-0.56","-2.29","1,24,77,090","29.38","34.62","21.98","-7.83","-7.87"
"NEULANDLAB","12,305.00","12,305.00","11,897.00","12,413.00","12,115.00","-","-298.00","-2.40","24,182","29.19","19,747.00","10,400.15","-6.95","5.33"
"JKCEMENT","5,040.00","5,105.50","4,994.50","5,106.50","4,998.00","-","-108.50","-2.12","58,161","29.17","7,565.50","4,356.10","-13.57","7.72"
"AJANTPHARM","3,009.00","3,071.60","2,931.00","3,056.60","2,947.00","-","-109.60","-3.59","97,655","29.17","3,228.00","2,327.30","-0.43","12.37"
"JMFINANCIL","123.22","125.96","122.00","127.39","122.61","-","-4.78","-3.75","23,45,985","29.03","199.80","80.20","-11.22","34.49"
"POONAWALLA","406.00","406.00","398.00","412.05","400.00","-","-12.05","-2.92","7,14,833","28.71","570.40","290.70","-15.75","23.61"
"ROUTE","467.80","486.45","462.00","480.70","482.00","-","1.30","0.27","6,02,871","28.71","1,158.00","443.00","-7.69","-50.01"
"HEG","498.00","504.65","487.00","511.10","490.90","-","-20.20","-3.95","5,75,476","28.53","672.00","402.85","-10.06","17.68"
"M&MFIN","315.15","317.30","308.55","321.40","313.85","-","-7.55","-2.35","9,06,419","28.39","412.20","231.02","-17.28","12.58"
"FINCABLES","870.00","870.00","844.00","876.95","853.00","-","-23.95","-2.73","3,31,755","28.28","1,028.00","700.80","6.40","-1.78"
"FACT","805.00","814.10","784.30","814.10","788.00","-","-26.10","-3.21","3,49,422","27.92","1,112.00","565.00","0.59","22.59"
"TATACHEM","648.00","650.70","634.05","650.45","635.80","-","-14.65","-2.25","4,31,853","27.81","1,026.65","634.05","-9.83","-23.68"
"DCBBANK","174.95","176.20","169.27","179.70","170.60","-","-9.10","-5.06","16,01,579","27.69","203.70","106.25","-10.60","53.32"
"PIIND","2,893.60","2,913.50","2,865.30","2,927.60","2,899.00","-","-28.60","-0.98","95,404","27.58","4,330.00","2,840.10","-3.89","-14.86"
"DEVYANI","106.95","107.84","103.64","109.09","103.70","-","-5.39","-4.94","25,88,719","27.33","191.00","102.60","-22.07","-32.42"
"MANYAVAR","356.00","361.55","351.30","363.85","361.10","-","-2.75","-0.76","7,64,479","27.25","849.90","329.20","-15.34","-53.80"
"GRAVITA","1,410.00","1,430.00","1,402.60","1,445.90","1,407.20","-","-38.70","-2.68","1,87,386","26.52","2,170.00","1,379.65","-13.79","-18.41"
"SUNDARMFIN","4,950.00","4,988.50","4,771.00","5,000.00","4,829.50","-","-170.50","-3.41","54,147","26.36","5,642.00","4,200.00","-6.68","2.13"
"SWANCORP","335.00","338.55","322.65","346.65","326.00","-","-20.65","-5.96","7,95,223","26.26","526.70","322.65","-19.31","-22.83"
"SANSERA","2,179.90","2,187.80","2,114.70","2,198.80","2,149.30","-","-49.50","-2.25","1,20,771","26.04","2,396.00","972.20","-4.59","77.90"
